SaleID,name,regDate,model,brand,bodyType,fuelType,gearbox,power,kilometer,notRepairedDamage,regionCode,seller,offerType,creatDate,price,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
1207,91632,20100704,71,20,2,0,0,95,10,0,1847,0,0,20160320,5999,44.01467329,-2.954361868,-0.569858757,-2.460865342,1.243132374,0.245787964,0.000942513,0.034157111,0.097394731,0.092212041,2.3113868,-2.080211791,1.369669402,2.231868106,1.344238065
1208,173907,20020101,4,4,2,1,1,150,15,0,1973,0,0,20160322,3500,44.51190587,-3.188901853,-0.415702817,-0.17203672,-1.559999443,0.265054843,0,0.117973044,0.065423734,0.01581184,2.591137299,-1.842628968,0.415429696,-1.420871098,-0.074027009
1209,48393,20000008,1,14,,,,0,15,-,582,0,0,20160319,300,34.17730137,-3.703029585,15.31861813,4.236604627,-0.18954333,0,0,1.258782605,0.037174592,0.014521838,10.84287167,15.4900545,2.959607005,-1.160517428,-0.158545396
1210,88022,20080210,160,27,1,0,0,87,9,0,663,0,0,20160320,4350,44.29945904,-3.138156213,0.3713322,-1.234325059,1.193558582,0.234830728,0.00047878,0.126897168,0.085709046,0.093633204,2.718139658,-1.317334979,1.309134272,1.423707955,0.263547228
1211,110444,20061106,31,10,2,1,0,122,15,-,1924,0,0,20160316,5350,45.96416956,-3.300267028,0.255044385,-0.608634602,-0.461304339,0.256998175,0.000171276,0.151975926,0.076685657,0.047973822,2.248524752,-2.210587501,1.658044501,-0.747113817,0.108422676
1212,93863,20040904,0,0,0,0,0,75,6,0,2199,0,0,20160308,5999,44.99020165,-3.13422307,-0.502817131,-1.161887888,-0.769092374,0.26390358,0.000393631,0.085012754,0.079536402,0.037358461,2.239047004,-2.337745513,1.127042295,-0.354742464,0.850319963
1213,1756,20150306,3,3,1,1,0,90,2,0,196,0,0,20160317,13790,46.14337873,-3.167155939,1.274109142,-3.210786426,1.878440964,0.22996467,0.001089494,0.146784894,0.116153214,0.109021487,1.987899831,-2.114577533,3.886221115,2.17390324,0.477691821
1214,117923,20010404,4,4,1,0,0,116,15,0,5073,0,0,20160311,2200,43.96434298,-3.267261122,0.16560581,0.889347772,-1.217753297,0.251515101,0,0.176372836,0.0542072,0.027451102,3.138822727,-0.888139352,-0.163901846,-1.440401697,-0.143597728
1215,130418,20030504,13,4,0,0,1,170,15,-,2016,0,0,20160307,4500,45.90427432,-3.314649174,-0.128455133,0.123201978,-0.962288547,0.264755308,0.000162806,0.144395684,0.065756115,0.035799603,2.286790081,-2.287876514,0.957753388,-1.411420949,0.241624701
1216,618,20000807,0,0,1,0,0,75,15,0,244,0,0,20160319,2200,43.635547,3.720727196,0.173040341,1.77653465,-0.826420505,0.249584768,0.098426335,0.146010543,0.025181661,0.03900166,-2.843735126,2.454123118,-1.802634824,-0.980539272,0.232693446
1217,97713,20021204,75,10,6,1,1,250,15,0,4309,0,0,20160330,8000,46.38189774,-3.185457035,-1.166007947,-1.410521435,-1.604163824,0.285816113,0.000255746,0.045387498,0.080993545,0.016055796,1.551534638,-3.656755592,1.562291117,-1.515022719,-1.073138701
1218,104506,20120106,29,0,1,0,0,105,9,0,2007,0,0,20160321,10990,45.35796733,-3.129160987,0.905449958,-2.613275008,0.932459888,0.23690461,0.000932656,0.138703851,0.104967832,0.081237781,2.243585393,-1.8252252,2.967270344,1.522759132,1.650812784
1219,85122,19990509,168,0,0,0,0,101,15,-,1229,0,0,20160327,1799,42.86010126,-3.056798462,-1.543911758,0.699809428,0.056436977,0.258177608,9.30E-05,0.04104256,0.052493783,0.066809892,3.015674898,-1.459302177,-1.659855498,0.276010622,0.174202794
1220,9230,19970407,29,0,1,0,0,50,15,0,3256,0,0,20160322,1300,42.71996002,3.085151446,-0.310785906,2.899922103,0.142756538,0.242622416,0.089190767,0.131741794,0.012364883,0.071408391,-1.860452038,2.645092755,-3.197721371,-0.290186357,0.035750531
1221,717,20031009,40,1,4,0,0,170,12.5,0,2025,0,0,20160309,8900,47.03708112,4.306256571,-0.27606587,-0.246659554,-1.482880197,0.280517895,0.107965744,0.083315082,0.05019954,0.018364752,-5.027250225,0.112367043,0.61683471,-1.592097751,0.465054325
1222,178557,20060804,63,0,3,0,0,105,15,0,1830,0,0,20160309,4900,45.60133283,-3.198114454,-0.465772836,-0.993220849,0.383324716,0.258198779,0.000395453,0.085617598,0.080585395,0.073861541,2.108708708,-2.572981228,1.258503782,0.262511391,-0.493118896
1223,1711,20000905,48,14,1,0,0,54,15,0,2524,0,0,20160331,800,41.0725084,2.519550436,-0.997783687,1.642343966,-0.297398525,0.245879208,0.077901338,0.058808249,0.024878454,0.053657325,-1.045345102,2.402364598,-3.395187052,0.377742213,0.833524766
1224,3584,19970111,73,14,2,0,0,116,15,0,6110,0,0,20160316,999,42.39828223,4.503852822,-1.25871672,1.182258469,0.249247681,0.253794349,0.106570858,0.018781899,0.026968811,0.070549043,-3.422169715,2.278460599,-2.991045785,0.769891507,0.452292094
1225,176350,20010604,0,0,7,0,0,75,12.5,-,1736,0,0,20160401,2699,43.94776793,-3.164464938,-0.641211739,0.326995741,-0.833613869,0.259249452,4.52E-05,0.105815955,0.059399951,0.038876436,2.821601321,-1.540206093,-0.343730585,-0.740922915,0.422392035
1226,2804,20100909,30,6,1,0,0,82,6,0,2468,0,0,20160403,6700,44.36970593,4.221116767,0.639576001,-1.306681994,0.858843938,0.238006758,0.10413429,0.097590935,0.067397761,0.079588311,-3.823642322,1.899457606,0.593368488,1.625620553,1.629191965
1227,42694,20010409,60,11,1,0,0,75,7,0,3190,0,0,20160310,1850,43.10608361,3.433582268,-0.090848402,1.708163409,0.962065772,0.236801847,0.093738445,0.113612304,0.028823111,0.093348182,-2.414466876,2.460778088,-2.207982973,0.696262513,-0.701485305
1228,13043,20090907,97,29,2,0,0,87,15,-,2635,0,0,20160329,3500,44.84520031,4.401494824,-0.098983102,0.053698318,3.266102931,0.231261387,0.107913108,0.060356226,0.052907283,0.160403857,-4.117959685,1.616458776,-0.645705818,2.743626608,-2.160964125
1229,64223,20110908,47,1,5,0,0,340,4,0,6418,0,0,20160322,38499,48.90000302,-3.258866606,0.503795248,-3.833382321,-0.914732129,0.275588746,0.001178056,0.110215913,0.119963189,0.028358847,0.72051152,-4.360719029,5.153027626,-0.682740938,0.688069581
1230,34576,20050005,0,0,,1,,0,15,-,2482,0,0,20160306,3560,36.67458707,-3.61351053,16.54545844,-0.087199515,-0.528538332,0,0.000110406,1.264414009,0.096810379,0,9.508438823,13.99980119,7.559807992,-0.519214367,0.39866776
1231,174208,20000008,48,14,,,,0,15,-,1233,0,0,20160317,100,32.44876932,-3.62391185,14.51975234,5.462130194,0.977628376,0,0,1.187752173,0.018694801,0.045470078,11.44902776,16.19952448,0.859811659,-0.023145152,-0.100572067
1232,123788,20040611,48,14,1,1,0,70,15,-,3475,0,0,20160322,2250,42.74112132,-3.065778321,-0.378177696,-0.003819706,0.596132,0.239407475,0.00027862,0.101378964,0.065281518,0.077884588,3.242834875,-0.721705193,-0.594258938,1.061673419,1.499307781
1233,111797,20090404,80,13,1,0,0,50,8,0,4045,0,0,20160401,3200,43.20456428,-3.011912137,-0.125287647,-1.526256894,2.390024009,0.226442511,0.000598427,0.0733339,0.088660365,0.129112582,2.900000936,-1.10647034,0.660519893,2.858034819,-0.528144796
1234,19862,20130312,3,3,1,0,1,179,8,0,1390,0,0,20160308,11600,46.24901209,4.378495646,1.491449957,-2.453906026,1.627642327,0.232584074,0.108070593,0.130164519,0.087112489,0.101586393,-4.646091346,1.32777436,2.616956773,1.952151183,0.24052916
1235,9684,19990507,110,7,1,0,0,50,8,1,1776,0,0,20160325,650,41.35459905,3.160304955,-0.92927365,2.887485621,1.119073557,0.23594201,0.088420743,0.077217104,0.010870137,0.09982945,-1.517760046,2.960863413,-4.213657028,1.041878954,0.313312143
1236,19872,20090903,3,3,0,0,0,60,15,0,1524,0,0,20160331,3500,45.31638154,-3.213572812,-0.351051626,-0.583436725,1.75410402,0.245137196,0.000450774,0.091590096,0.078083074,0.115331373,2.337281075,-2.192747403,0.860816706,1.374667135,-0.314001784
1237,133663,19970403,0,0,1,0,0,75,15,-,3329,0,0,20160321,500,42.38147428,-3.296694754,-0.622802055,3.47859189,-0.363459682,0.244938949,0,0.168054818,0.019661188,0.060019411,3.95530551,0.051105048,-3.039542961,-1.187489854,-0.152322474
1238,118141,19980002,4,4,2,0,0,118,15,-,4277,0,0,20160307,899,43.47400783,-3.277274621,-0.968614971,2.414742857,-1.305395704,0.262771288,0,0.132117166,0.031215226,0.030816928,3.289332927,-1.05899416,-2.04073667,-1.904732373,-0.653352633
1239,22988,20030905,19,35,2,0,0,177,15,0,2180,0,0,20160327,4800,44.38719291,-3.1209015,-0.501416609,-0.903073497,-0.276179766,0.256527394,0.000241779,0.085836093,0.076326243,0.053027781,2.495340039,-1.949929061,0.69020221,0.066622767,0.319896415
1240,1712,20130707,129,8,0,0,0,117,3,0,1451,0,0,20160326,16650,47.32241518,-3.216844889,0.59999853,-3.327649257,1.734670432,0.245841378,0.000922864,0.102961719,0.117079137,0.108683918,1.416831764,-3.258820755,4.079002393,1.674270319,-1.376116616
1241,121297,20051112,135,24,4,0,0,240,9,0,4726,0,0,20160311,21987,48.90236914,-3.381203704,0.422114204,-2.116823413,-2.555876924,0.284168725,0.000703054,0.149701196,0.095984707,0,0.989376015,-4.100401982,4.132444424,-2.918120288,-0.469054996
1242,97507,20030605,5,5,1,0,0,60,15,1,7209,0,0,20160329,1199,43.19866165,3.138239664,-0.046933817,1.069322627,0.966060551,0.237162059,0.089172337,0.105080798,0.037700856,0.091018343,-2.258871709,2.155535195,-1.693151846,0.967848464,0.396139523
1243,1132,19930005,26,14,0,,0,75,15,0,6185,0,0,20160324,300,41.93012926,2.409052236,-1.847519553,3.892049982,0.694759345,0.252448097,0.077930674,0.045047661,0,0.093131951,-1.140439259,1.947266271,-5.058039756,0.137121382,-0.183939493
1244,4466,20051210,134,0,0,1,1,224,12.5,0,724,0,0,20160321,11500,47.36085223,5.250497612,0.725971969,-1.674990722,1.758364099,0.246697994,0.121513338,0.090946275,0.074729495,0.113855399,-5.923967284,0.760822232,2.043794982,1.204274104,-3.61246668
1245,192428,19980711,8,0,2,2,0,193,15,1,2361,0,0,20160404,1200,44.06295516,-3.324522907,-0.742553553,2.466662313,-0.280688542,0.25587317,0,0.143631976,0.033908745,0.061713411,3.185655897,-1.156890137,-1.752519336,-1.166484128,0.060251884
1246,99688,19940908,31,10,0,0,0,122,15,0,4096,0,0,20160308,1999,44.41847974,-3.264553348,-0.837813745,1.248142763,-1.228309049,0.266499943,0,0.117015828,0.04751211,0.031344501,2.796980108,-1.740149917,-0.814893202,-1.65220965,-0.615894472
1247,29677,20070103,38,19,6,1,1,185,15,0,347,0,0,20160320,12900,47.57097845,4.956073066,-0.391407799,-2.183633879,0.491990322,0.271503348,0.116109037,0.015901356,0.076616868,0.075793718,-6.063665263,-0.437535528,1.878143686,0.454982137,-2.602926794
1248,1248,20031009,10,9,1,0,0,75,15,0,1550,0,0,20160325,949,42.57000285,4.139897657,-0.308372511,0.970371785,1.483684412,0.233933048,0.102353906,0.072507522,0.035885279,0.105070135,-2.957603253,2.720905906,-2.245874193,1.838237362,1.01422477
1249,99127,19981007,26,14,2,0,0,68,15,0,480,0,0,20160328,899,41.72043411,-3.038660714,-1.746564951,1.431784725,-0.217056749,0.255732068,0,0.0421074,0.040715153,0.059996281,3.479375365,-0.839869737,-2.721573935,0.078975945,0.006140798
1250,181417,20021110,1,16,1,2,1,55,9,-,778,0,0,20160319,3000,43.87021082,-3.220721553,0.13228392,0.357867531,-0.758140918,0.248517616,0,0.158523944,0.061379267,0.03941594,3.072666084,-0.956825127,0.071104208,-0.693862993,0.951595228
1251,70692,20090912,19,21,3,1,0,170,15,1,4605,0,0,20160305,12500,46.94031725,5.3314884,0.438927735,-2.45544088,-0.814512123,0.267778814,0.12108006,0.071896097,0.077984417,0.030886067,-6.028258501,0.540327811,2.278023569,-0.137406758,0.811256316
1252,143294,20050811,19,25,7,1,0,101,15,0,193,0,0,20160310,2350,43.89807961,-3.154317973,-0.599480389,-0.075233913,-0.447549344,0.255813949,0,0.096901694,0.065158929,0.049468255,2.794560711,-1.575284571,-0.098202289,-0.262071641,0.181516317
1253,56894,20071111,63,0,2,1,,0,15,0,2860,0,0,20160310,2990,45.1528527,0.436303226,-0.015708185,-0.196302299,0.562132755,0.249909443,0.052090524,0.107589653,0.061974423,0.078815344,-0.764715664,-0.297185316,0.358052503,0.329221184,-0.604238053
1254,180938,20120906,177,28,0,0,0,68,1,0,2910,0,0,20160307,5300,45.09986686,-3.09271233,-0.400222938,-2.060162605,2.170303817,0.242549341,0.000675738,0.051342734,0.096508796,0.12326604,2.123055441,-2.433823904,1.647381293,2.406990869,-0.467062334
1255,52154,20030008,106,6,3,,1,116,15,0,1801,0,0,20160309,2499,43.61982857,-3.078540451,-1.382322616,-0.23810826,0.089157245,0.260495129,0,0.034138154,0.065593974,0.066365674,2.661288441,-1.978238895,-0.637935449,0.444545445,-0.070173923
1256,98537,19951108,77,0,3,0,0,115,15,-,2106,0,0,20160308,1250,43.97687241,-3.267233807,-1.308228393,2.067395776,-0.367719234,0.26326145,0,0.09544494,0.037114084,0.059925133,2.993130395,-1.604191059,-1.872685938,-1.051118616,-0.669645052
1257,143020,20051207,169,16,1,0,0,95,15,0,690,0,0,20160316,2199,43.53948124,-3.144215376,-0.063536876,-0.07661873,2.882411311,0.222849681,0.000395794,0.10751975,0.072544457,0.149201609,3.098225984,-0.892326203,-0.10437512,2.517146023,-1.66373749
1258,6808,20060405,63,0,3,0,0,116,15,0,2183,0,0,20160324,4600,45.97888507,3.734705254,-0.126140866,-0.095939924,0.524691046,0.257702184,0.099292387,0.082684766,0.052804846,0.078385481,-4.028352477,0.618238821,0.138021648,0.228589918,-0.600029543
1259,4152,20021011,40,1,2,1,0,163,15,0,5221,0,0,20160316,3000,44.84550595,4.467574078,-0.072737128,0.943528166,-1.807110286,0.267471731,0.109154358,0.118070343,0.032222747,0.008182081,-4.153030272,1.719731206,-0.935666352,-1.804317906,0.178782987
1260,25377,20080804,82,21,1,0,0,67,5,0,2141,0,0,20160329,3999,45.32613082,3.910969777,1.036089071,-0.53306588,0.129015662,0.242771926,0.101666729,0.152116732,0.059357536,0.061177384,-3.757487988,1.719399991,0.858170436,0.204241911,0.739391049
1261,114425,19991209,60,11,1,0,0,60,15,0,7543,0,0,20160316,1500,42.94265174,1.978191154,-0.238737361,1.197668981,0.579722437,0.239977148,0.072523824,0.10409507,0.037641328,0.081684574,-1.167196912,1.66634358,-1.804242349,0.485535865,-0.773336651
1262,193324,20000004,26,14,0,0,0,88,15,0,1134,0,0,20160401,1100,42.49393823,-3.090341456,-1.693503514,1.41130082,0.190937962,0.256490327,0,0.044456905,0.043134284,0.073148035,3.246878932,-1.205582507,-2.366541598,0.219143696,0.160775878
1263,52498,20151005,129,8,0,0,1,116,0.5,0,4926,0,0,20160306,20000,47.71890586,2.925234861,0.972149069,-3.722336007,1.663422201,0.246927678,0.087640485,0.080826394,0.107115921,0.103545242,-4.187017242,-0.732759731,3.939585514,1.923763498,-1.272565348
1264,51818,20040902,21,16,4,0,0,61,12.5,0,3838,0,0,20160403,2600,44.3962162,-3.12167116,-1.658202726,-0.107179816,-0.26520505,0.270966958,0,0.023763443,0.063593722,0.056741965,2.360377909,-2.555198201,-0.551112853,-0.050479283,0.368946409
1265,7319,20111010,40,1,0,1,0,239,15,1,3977,0,0,20160323,12500,47.17847165,3.959856913,0.754587134,-1.711088312,-0.809840475,0.26426701,0.10292334,0.119595859,0.073528228,0.032117066,-4.728028981,0.276016559,2.253350518,-0.54460539,1.132255782
1266,17092,20050608,111,27,2,1,0,177,15,0,1724,0,0,20160404,3499,45.59352815,4.019641481,0.225269151,-0.958018603,1.274581653,0.245923371,0.102543351,0.079472778,0.064507628,0.098906297,-4.16631911,0.968450841,0.692324135,1.150695592,-2.062569465
1267,62524,19980407,49,1,2,0,0,165,15,0,3087,0,0,20160329,1699,44.19092238,-3.276024309,-0.63084239,1.520681087,-1.765679626,0.266346969,0,0.141275808,0.04320321,0.014767357,2.959499492,-1.434909585,-0.921898143,-2.19097239,-0.501627622
1268,387,19990906,4,4,0,0,0,118,15,0,358,0,0,20160305,2500,45.03473688,5.091689646,-0.32706735,1.168482425,-1.750292786,0.271398869,0.118115101,0.100532608,0.027665697,0.011938413,-4.805094266,1.76499122,-1.241016462,-1.864689222,-0.301060701
1269,49576,20080712,191,21,6,0,0,141,8,0,5479,0,0,20160317,4550,46.15283627,-3.163138124,-1.283253196,-1.541021759,2.303264499,0.257582064,0.000492921,0.005282627,0.089360555,0.134628722,1.649870776,-3.516816714,1.265979352,1.818014966,-3.106653163
1270,7201,19980604,13,4,2,0,0,150,15,0,1293,0,0,20160309,1850,44.98662924,3.705658668,-0.111840826,2.203734604,-1.421128557,0.264674209,0.099647476,0.14552177,0.01936463,0.024694949,-3.364386321,1.648110368,-1.641390159,-2.070813186,-0.356042707
1271,78397,20020902,60,11,1,0,0,75,15,0,4820,0,0,20160320,1320,42.49994645,-3.11173145,-0.515602387,0.814187112,0.879664421,0.236830025,0,0.10712557,0.05513818,0.090438977,3.443462583,-0.518245495,-1.280509047,0.839262854,-0.581328902
1272,76958,19990603,48,14,1,0,0,65,15,1,1229,0,0,20160401,250,40.5770083,-3.149250012,-1.432547719,3.807432656,0.699630708,0.23750864,0,0.105403878,0.012904412,0.09145573,4.407923073,0.578184559,-4.597309441,0.270909641,0.545837697
1273,19064,19961207,48,14,1,0,,0,15,-,941,0,0,20160331,200,41.82792401,3.882052575,-0.674449017,2.703000833,0.130493356,0.243024766,0.099023806,0.09448523,0.010679617,0.069037605,-2.329425497,3.124887841,-3.781811214,0.184634427,0.771497921
1274,15611,20010807,4,4,0,0,0,118,15,0,2020,0,0,20160320,4250,45.67357881,-3.316541081,-0.251366633,0.390471966,-0.996423856,0.265038388,2.97E-05,0.141257049,0.061816443,0.03575768,2.38494095,-2.189845941,0.613492251,-1.479949464,-0.016183348
1275,168616,20070703,114,21,6,1,0,155,12.5,0,6293,0,0,20160323,9999,45.68562536,-2.993680734,-1.411252553,-2.974541309,-0.254966451,0.273517338,0.000776121,0,0.100600977,0.050322328,1.421263864,-3.757173316,2.023217771,0.556687081,-0.289222158
1276,923,19990005,148,20,2,,0,150,12.5,-,6586,0,0,20160327,2000,42.6084098,4.652022203,-1.223536528,2.048869371,2.365405442,0.238633621,0.109819937,0.024457744,0.020167447,0.137589763,-3.477467399,2.55589965,-3.570999238,2.076164788,-1.006191268
1277,7872,20140401,42,1,1,0,0,122,4,0,169,0,0,20160403,20900,47.94899301,4.220990581,2.231134088,-2.780992486,1.48505413,0.233650142,0.10791474,0.181024767,0.095336609,0.097974415,-5.050692073,0.825083315,4.047517219,1.239051928,-1.324370326
1278,95176,20010407,48,14,0,0,1,75,15,0,6458,0,0,20160401,950,42.10464041,-3.03183467,-1.856806805,1.353812726,0.278797136,0.255995392,0,0.029969885,0.042998988,0.074625395,3.310440424,-1.099467586,-2.625299527,0.541582734,0.971392855
1279,46061,20050608,66,9,4,1,,120,15,-,1565,0,0,20160310,3999,44.31721729,-3.028662845,-1.680219848,-1.1985353,0.834065008,0.26170303,0.000295033,0,0.078605577,0.087107862,2.181464686,-2.742896388,0.040180415,1.318088222,0.023861347
1280,26034,19950806,98,0,,0,0,75,15,-,5158,0,0,20160401,450,35.00519257,-3.752164212,15.66146138,3.800495139,-0.113319037,0,0,1.274234808,0.044743416,0.016640453,10.58412816,15.17575865,3.815519686,-1.312871088,-1.600082991
1281,78622,20050211,4,4,2,1,1,150,15,0,519,0,0,20160325,4999,45.10515237,-3.191912186,-0.110997267,-0.904647042,-1.263878213,0.262872098,0.000199681,0.122715324,0.076587276,0.022505371,2.346556215,-2.10188547,1.300504023,-1.038216804,0.222037115
1282,708,19980703,0,0,0,0,,0,15,0,5361,0,0,20160307,1300,44.5221001,4.385269186,-0.612229046,1.828383884,-0.896073226,0.265288568,0.108050732,0.092368646,0.021538303,0.039564371,-3.930571058,1.742081866,-2.034708861,-1.176247794,0.174234552
1283,46095,20100903,173,32,2,0,1,431,15,0,4995,0,0,20160401,18200,47.02609998,4.884219777,0.978957311,-3.480659165,1.026004863,0.248219911,0.114627914,0.076607,0.09673328,0.08385713,-5.654424459,0.474034015,3.289324163,1.549057561,-1.213907545
1284,54482,20020709,10,9,1,0,0,58,15,-,277,0,0,20160403,850,41.65047973,-3.078111899,-0.924773138,1.612555929,1.765870164,0.230727137,2.88E-06,0.087388654,0.044723779,0.117792725,3.785117381,-0.100855982,-2.496789848,1.748831873,0.815409483
1285,59901,19910711,218,10,6,0,1,129,15,0,3932,0,0,20160403,12500,47.91820311,-3.321942772,-0.526965988,-1.501681349,-1.559132714,0.285650588,0.000364116,0.092487605,0.086076269,0.019228464,1.2060207,-4.066528877,2.689437594,-2.065657316,-2.231592105
1286,1408,20110610,23,4,0,0,0,122,6,0,1231,0,0,20160319,10999,47.10839874,-3.26698802,0.517190672,-2.170586202,-0.372414119,0.260547657,0.00071296,0.137865194,0.098359295,0.046797523,1.637938501,-2.994840931,3.302361357,-0.38987908,0.406280812
1287,10934,20080105,8,0,2,1,1,140,15,0,2562,0,0,20160328,3650,46.05145098,4.886504946,0.538763457,-1.25783356,-0.327353675,0.257371159,0.115042456,0.102201418,0.064258067,0.046474316,-5.10317244,1.214022173,1.20773925,0.074172603,1.121556369
1288,797,20070604,140,22,1,0,0,65,10,0,820,0,0,20160313,3200,44.573403,3.124896418,0.580058087,0.495362628,3.348646877,0.21962885,0.090639385,0.122499237,0.052713973,0.163331753,-2.673334376,1.824450502,-0.472590914,2.590788043,-2.115079638
1289,148353,20060305,44,0,3,1,0,131,15,1,3273,0,0,20160307,7400,46.22966387,1.673214005,-0.019924517,-1.32385336,-0.951927059,0.268153597,0.069487852,0.088222242,0.07127018,0.03128166,-2.451351169,-0.671808543,1.45679344,-0.705880138,0.112418294
1290,148,20070312,62,0,4,0,0,150,15,0,1997,0,0,20160330,7500,47.06803078,4.247517991,-0.252269042,-1.649505903,1.44679345,0.25951105,0.10628264,0.03316663,0.073440689,0.104960763,-5.120801492,-0.201983981,1.436983812,1.173094367,-2.576923845
1291,32741,19990310,29,0,1,0,0,60,15,0,1996,0,0,20160312,1350,41.89989322,-3.068465237,-0.791052812,1.001703638,-0.480455873,0.246836646,0,0.099887148,0.048691157,0.04921051,3.578041907,-0.384159182,-1.764550425,-0.115486137,0.225661789
1292,91284,20090601,0,0,0,1,1,170,9,0,4042,0,0,20160312,15950,46.86813393,4.874067367,0.601281742,-1.545457728,-0.047816226,0.259252432,0.115535718,0.100049275,0.069696056,0.055493907,-5.419206667,0.780037676,1.754886671,0.213760473,1.247897441
1293,121144,20040211,167,24,4,0,0,320,12.5,0,4947,0,0,20160325,30900,49.03632074,-3.345666941,0.482565079,-2.991315497,-3.236487775,0.285066569,0.000607166,0.131891472,0.106341269,0,0.783679803,-4.381219184,4.852217679,-3.336299274,-1.659194608
1294,677,19960506,29,0,1,0,0,45,15,0,4398,0,0,20160310,900,42.52940157,3.742191984,-0.394881647,3.811278536,0.386323189,0.240613066,0.098783478,0.138837705,0,0.080697409,-2.267683554,3.206733609,-4.022356182,-0.337998264,-0.038970651
1295,1082,20051010,63,0,3,1,0,105,15,1,537,0,0,20160321,4700,45.69144772,4.171927825,-0.243346226,-0.444422079,0.062125605,0.261289509,0.104715476,0.066478821,0.05444986,0.063423075,-4.389453789,0.751068023,0.146125636,0.064978345,-0.659624719
1296,180731,20000009,1,16,,0,0,0,15,0,2594,0,0,20160320,650,35.04233626,-3.702301951,15.71150847,3.215654087,-0.622408717,0,0,1.28129949,0.051623689,0.00166791,10.45720609,15.05378608,4.24439082,-1.397812077,-0.062508535
1297,19767,20060711,41,6,1,0,0,60,12.5,0,4577,0,0,20160317,1599,41.90088326,3.530307064,-0.564122315,1.630203798,1.577266954,0.232346806,0.093453615,0.071070216,0.027991312,0.108302437,-2.12397639,2.801481514,-3.042696139,1.875094944,1.307921047
1298,13665,20060809,46,6,3,0,0,116,15,0,5039,0,0,20160402,3350,45.7300213,3.991567235,-0.231550588,-0.299221544,0.658861433,0.257088395,0.102396411,0.067623485,0.054310882,0.08100658,-4.198882972,0.74487633,0.033508941,0.670375685,0.833604752
1299,131067,20120405,4,4,0,0,0,184,6,0,2472,0,0,20160321,20990,47.69009208,4.630923843,1.031348247,-3.131605419,-0.795003313,0.264568405,0.111912855,0.104417661,0.090769402,0.028941253,-5.648016961,0.120074874,3.474894471,-0.131226332,1.015591783
1300,118190,20030912,63,0,3,1,0,0,15,-,4071,0,0,20160321,4900,45.25253012,-3.166674319,-0.673606147,-0.78405564,-0.095764158,0.262127733,0.000445136,0.077925905,0.076027488,0.060499397,2.184116109,-2.500109657,0.881319778,-0.149774906,-0.719570187
1301,187476,20050101,33,10,3,1,0,0,15,0,772,0,0,20160326,4599,45.12214604,-3.156027307,-0.659996142,-0.894070944,-0.85560137,0.266989375,0.000306137,0.081711508,0.075809815,0.036137791,2.202882977,-2.467561406,0.934527466,-0.632010181,0.179982237
1302,163402,20060307,19,22,3,1,0,113,15,0,3016,0,0,20160319,3850,45.19741455,-3.191399913,-0.623587551,-0.621676119,-0.532263465,0.26435694,0.00018722,0.088347814,0.073328869,0.046935956,2.256400424,-2.408623139,0.794264672,-0.47439352,0.275292514
1303,66764,20070906,49,1,2,1,1,272,15,0,562,0,0,20160312,13200,46.37362751,-3.204505578,0.50197784,-2.411943648,-1.469598922,0.264638122,0.000523682,0.137347304,0.098041701,0.012247462,1.803259965,-2.716657414,3.202154132,-1.026794905,0.621355779
1304,165830,20060908,26,14,5,0,1,125,12.5,0,468,0,0,20160321,5700,45.21277501,3.985338659,-1.033971058,-0.876600977,0.631261851,0.264656526,0.100620822,0,0.058673477,0.079527829,-4.240522586,0.278429641,-0.297903001,1.111029064,0.896305578
1305,1139,19980811,10,9,1,0,0,58,15,0,2122,0,0,20160317,1250,41.95889247,4.186052339,-0.652426758,2.572847676,1.285347853,0.235457395,0.103433108,0.083174773,0.0138599,0.10318825,-2.636020535,3.215902082,-3.743926788,1.218246733,0.615406005
1306,50825,20060710,87,3,2,0,0,102,15,0,3983,0,0,20160401,6450,46.18623618,4.374783447,0.528078775,-1.107105801,1.085886976,0.247044391,0.108249869,0.097908844,0.066568089,0.09270822,-4.670898244,0.982679597,1.194983088,0.852697338,-2.038285388
1307,96520,20111207,80,13,1,0,0,69,15,0,2251,0,0,20160321,2700,43.56064873,-3.082109798,0.034383112,-1.17798024,2.943290684,0.22226057,0.000448285,0.089587166,0.086421311,0.14652271,2.919961302,-1.084033299,0.650377352,3.109396669,-0.421132618
1308,9275,20150304,139,6,6,1,1,179,3,0,388,0,0,20160312,29900,48.81354356,5.225733079,0.269589801,-3.523725785,0.318437085,0.272939298,0.120539218,0.036005766,0.095305624,0.064042031,-6.799297678,-0.810815079,3.604421609,0.723561482,0.628996924
1309,175240,20140408,115,15,6,1,1,112,3,0,4253,0,0,20160401,22499,48.25842366,-3.193613724,-0.220117023,-3.640939313,-0.172258477,0.275723222,0.001071,0.057608686,0.116034905,0.051612112,0.793247703,-4.449206397,4.266369134,0.127248,0.511085308
1310,4182,20000702,13,4,0,0,0,193,15,0,2421,0,0,20160326,5250,45.09355174,4.048975765,-0.313545518,1.49946713,-1.602671135,0.269818289,0.10381135,0.114885829,0.026649384,0.017580831,-3.849234178,1.400811627,-1.295556463,-1.934148518,-0.209217447
